model_id,scheme_id,scheme_name,scheme_params,regressor,ridge_alpha,prediction_decile,count,mean_pred_log10,mean_true_log10,std_true_log10,mae_log10,min_pred_log10,max_pred_log10
recall_focused_near_threshold__ridge_alpha_100,recall_focused_near_threshold,Scheme F: recall_focused_near_threshold,,Ridge,100.0,0,627,-4.4753016485135895,-4.512553815915412,0.20244455557673585,0.14782719427857025,-4.744732877079575,-4.3996573699014325
recall_focused_near_threshold__ridge_alpha_100,recall_focused_near_threshold,Scheme F: recall_focused_near_threshold,,Ridge,100.0,1,627,-4.36848850172598,-4.426438798524457,0.1886295920755323,0.1492141159864341,-4.399354293270315,-4.340570064953793
recall_focused_near_threshold__ridge_alpha_100,recall_focused_near_threshold,Scheme F: recall_focused_near_threshold,,Ridge,100.0,2,627,-4.318578639348924,-4.366559952328835,0.17189166292290395,0.13622628131243525,-4.340532526804877,-4.295908871801556
recall_focused_near_threshold__ridge_alpha_100,recall_focused_near_threshold,Scheme F: recall_focused_near_threshold,,Ridge,100.0,3,627,-4.278579019427076,-4.341247614648756,0.16883942569767216,0.13502486051629167,-4.295789466938648,-4.262463205454768
recall_focused_near_threshold__ridge_alpha_100,recall_focused_near_threshold,Scheme F: recall_focused_near_threshold,,Ridge,100.0,4,627,-4.245043766618339,-4.304511544161572,0.1671027022919553,0.13291173498353726,-4.262431759051405,-4.227428075928226
recall_focused_near_threshold__ridge_alpha_100,recall_focused_near_threshold,Scheme F: recall_focused_near_threshold,,Ridge,100.0,5,627,-4.208664324804348,-4.282808600177075,0.1792170788619945,0.14624495201083165,-4.227337687855135,-4.189026342273837
recall_focused_near_threshold__ridge_alpha_100,recall_focused_near_threshold,Scheme F: recall_focused_near_threshold,,Ridge,100.0,6,627,-4.170363333950433,-4.224221136406599,0.1564357214400357,0.12587584844221336,-4.189000319722951,-4.150501822579964
recall_focused_near_threshold__ridge_alpha_100,recall_focused_near_threshold,Scheme F: recall_focused_near_threshold,,Ridge,100.0,7,627,-4.1284540497248345,-4.192550651320497,0.17335889629425447,0.1368897225303072,-4.1503711690180385,-4.1017721812156145
recall_focused_near_threshold__ridge_alpha_100,recall_focused_near_threshold,Scheme F: recall_focused_near_threshold,,Ridge,100.0,8,627,-4.0613112721443905,-4.118042510233351,0.16386903541395195,0.1319032438898984,-4.101617824614967,-4.012350843021201
recall_focused_near_threshold__ridge_alpha_100,recall_focused_near_threshold,Scheme F: recall_focused_near_threshold,,Ridge,100.0,9,627,-3.889270210716143,-3.9149427928992697,0.22964137503714038,0.12466187978919739,-4.012132505213616,-3.0633399201702516
smooth_sigmoid_tail_a1_t0p05__ridge_alpha_0p01,smooth_sigmoid_tail_a1_t0p05,Scheme E: smooth_sigmoid_tail,threshold=-4; alpha=1; temperature=0.05,Ridge,0.01,0,627,-4.564645527015766,-4.504515592486827,0.21039275859337236,0.16755217474055958,-5.188746377122793,-4.478260651552031
smooth_sigmoid_tail_a1_t0p05__ridge_alpha_0p01,smooth_sigmoid_tail_a1_t0p05,Scheme E: smooth_sigmoid_tail,threshold=-4; alpha=1; temperature=0.05,Ridge,0.01,1,627,-4.441784348830869,-4.421993470337853,0.19432834798989648,0.153168863010151,-4.478146565632745,-4.408643534321461
smooth_sigmoid_tail_a1_t0p05__ridge_alpha_0p01,smooth_sigmoid_tail_a1_t0p05,Scheme E: smooth_sigmoid_tail,threshold=-4; alpha=1; temperature=0.05,Ridge,0.01,2,627,-4.383473357705919,-4.368536572937069,0.17345905686650717,0.13621728275840667,-4.408466754356328,-4.3591954752252615
smooth_sigmoid_tail_a1_t0p05__ridge_alpha_0p01,smooth_sigmoid_tail_a1_t0p05,Scheme E: smooth_sigmoid_tail,threshold=-4; alpha=1; temperature=0.05,Ridge,0.01,3,627,-4.336485805946163,-4.345946840104029,0.17870181054790074,0.1359559066009113,-4.359181064421723,-4.315308398575689
smooth_sigmoid_tail_a1_t0p05__ridge_alpha_0p01,smooth_sigmoid_tail_a1_t0p05,Scheme E: smooth_sigmoid_tail,threshold=-4; alpha=1; temperature=0.05,Ridge,0.01,4,627,-4.294586004561918,-4.313326939345895,0.16693014637593281,0.12921613808697358,-4.31521345159189,-4.272185185874976
smooth_sigmoid_tail_a1_t0p05__ridge_alpha_0p01,smooth_sigmoid_tail_a1_t0p05,Scheme E: smooth_sigmoid_tail,threshold=-4; alpha=1; temperature=0.05,Ridge,0.01,5,628,-4.2484578173367185,-4.272758957574935,0.1760363798049101,0.1353557770322889,-4.272176548831655,-4.225652543205665
smooth_sigmoid_tail_a1_t0p05__ridge_alpha_0p01,smooth_sigmoid_tail_a1_t0p05,Scheme E: smooth_sigmoid_tail,threshold=-4; alpha=1; temperature=0.05,Ridge,0.01,6,626,-4.201575170938927,-4.233549744515708,0.15800550153554505,0.12399657742283768,-4.225582975923444,-4.174996219027045
smooth_sigmoid_tail_a1_t0p05__ridge_alpha_0p01,smooth_sigmoid_tail_a1_t0p05,Scheme E: smooth_sigmoid_tail,threshold=-4; alpha=1; temperature=0.05,Ridge,0.01,7,627,-4.144907008404716,-4.1863216861797,0.1609309819602085,0.12410943239505066,-4.174782935394104,-4.112316653052395
smooth_sigmoid_tail_a1_t0p05__ridge_alpha_0p01,smooth_sigmoid_tail_a1_t0p05,Scheme E: smooth_sigmoid_tail,threshold=-4; alpha=1; temperature=0.05,Ridge,0.01,8,627,-4.067289033833757,-4.111184104259746,0.16680374009039983,0.13151867555513613,-4.112282241494793,-4.016604449220637
smooth_sigmoid_tail_a1_t0p05__ridge_alpha_0p01,smooth_sigmoid_tail_a1_t0p05,Scheme E: smooth_sigmoid_tail,threshold=-4; alpha=1; temperature=0.05,Ridge,0.01,9,627,-3.8784548285998883,-3.925680974243981,0.2364909587701647,0.137508628275604,-4.016545625525451,-3.0035626158653956
smooth_sigmoid_tail_a1_t0p05__ridge_alpha_0p1,smooth_sigmoid_tail_a1_t0p05,Scheme E: smooth_sigmoid_tail,threshold=-4; alpha=1; temperature=0.05,Ridge,0.1,0,627,-4.5645231197355445,-4.504515592486827,0.21039275859337236,0.16749122858329182,-5.1882676768438705,-4.478303628371887
smooth_sigmoid_tail_a1_t0p05__ridge_alpha_0p1,smooth_sigmoid_tail_a1_t0p05,Scheme E: smooth_sigmoid_tail,threshold=-4; alpha=1; temperature=0.05,Ridge,0.1,1,627,-4.441723389215356,-4.42165607958708,0.19456162738962207,0.15346168911372057,-4.478253080767769,-4.408372730904472
smooth_sigmoid_tail_a1_t0p05__ridge_alpha_0p1,smooth_sigmoid_tail_a1_t0p05,Scheme E: smooth_sigmoid_tail,threshold=-4; alpha=1; temperature=0.05,Ridge,0.1,2,627,-4.383436598855449,-4.36914485758463,0.17304260572580796,0.13557894573250057,-4.4083070214687465,-4.359108928154655
smooth_sigmoid_tail_a1_t0p05__ridge_alpha_0p1,smooth_sigmoid_tail_a1_t0p05,Scheme E: smooth_sigmoid_tail,threshold=-4; alpha=1; temperature=0.05,Ridge,0.1,3,627,-4.336466784694854,-4.346124633033546,0.17894474889231107,0.1362940215196724,-4.3590414172511975,-4.315315888195019
smooth_sigmoid_tail_a1_t0p05__ridge_alpha_0p1,smooth_sigmoid_tail_a1_t0p05,Scheme E: smooth_sigmoid_tail,threshold=-4; alpha=1; temperature=0.05,Ridge,0.1,4,627,-4.294565628124296,-4.312535108700256,0.16680965612767173,0.12895413138012338,-4.315232345740418,-4.272181261190029
smooth_sigmoid_tail_a1_t0p05__ridge_alpha_0p1,smooth_sigmoid_tail_a1_t0p05,Scheme E: smooth_sigmoid_tail,threshold=-4; alpha=1; temperature=0.05,Ridge,0.1,5,627,-4.248513915832032,-4.273306691686523,0.17618150814139713,0.13553897839152587,-4.272179728932493,-4.225832168469749
smooth_sigmoid_tail_a1_t0p05__ridge_alpha_0p1,smooth_sigmoid_tail_a1_t0p05,Scheme E: smooth_sigmoid_tail,threshold=-4; alpha=1; temperature=0.05,Ridge,0.1,6,627,-4.201636365412972,-4.233325322602845,0.15789333305035821,0.12381785685866901,-4.2256027150373585,-4.174906525299599
smooth_sigmoid_tail_a1_t0p05__ridge_alpha_0p1,smooth_sigmoid_tail_a1_t0p05,Scheme E: smooth_sigmoid_tail,threshold=-4; alpha=1; temperature=0.05,Ridge,0.1,7,627,-4.144945642929054,-4.187391615081489,0.1609252755236073,0.12447532421667565,-4.174686202407423,-4.11244854137936
smooth_sigmoid_tail_a1_t0p05__ridge_alpha_0p1,smooth_sigmoid_tail_a1_t0p05,Scheme E: smooth_sigmoid_tail,threshold=-4; alpha=1; temperature=0.05,Ridge,0.1,8,627,-4.067362122074944,-4.110196541608644,0.16640470303119262,0.1311666954888256,-4.112386095660681,-4.0166719776286675
smooth_sigmoid_tail_a1_t0p05__ridge_alpha_0p1,smooth_sigmoid_tail_a1_t0p05,Scheme E: smooth_sigmoid_tail,threshold=-4; alpha=1; temperature=0.05,Ridge,0.1,9,627,-3.87851368828161,-3.925680974243981,0.2364909587701647,0.1374523750803686,-4.0165088755667595,-3.0038508973701674
smooth_sigmoid_tail_a1_t0p05__ridge_alpha_1,smooth_sigmoid_tail_a1_t0p05,Scheme E: smooth_sigmoid_tail,threshold=-4; alpha=1; temperature=0.05,Ridge,1.0,0,627,-4.5633738410834725,-4.508865434009914,0.2100055344958585,0.16652597754142054,-5.1836355811072234,-4.4779004708821155
smooth_sigmoid_tail_a1_t0p05__ridge_alpha_1,smooth_sigmoid_tail_a1_t0p05,Scheme E: smooth_sigmoid_tail,threshold=-4; alpha=1; temperature=0.05,Ridge,1.0,1,627,-4.441150532745649,-4.419985717642625,0.19164160869913402,0.15282017966577643,-4.477822302926901,-4.408247973558062
smooth_sigmoid_tail_a1_t0p05__ridge_alpha_1,smooth_sigmoid_tail_a1_t0p05,Scheme E: smooth_sigmoid_tail,threshold=-4; alpha=1; temperature=0.05,Ridge,1.0,2,627,-4.383093852997514,-4.368805389368951,0.17435807747740806,0.13583910404055582,-4.408179898672411,-4.35831100413227
smooth_sigmoid_tail_a1_t0p05__ridge_alpha_1,smooth_sigmoid_tail_a1_t0p05,Scheme E: smooth_sigmoid_tail,threshold=-4; alpha=1; temperature=0.05,Ridge,1.0,3,627,-4.3362925626613915,-4.344934344485589,0.17746159447471854,0.13509439893176228,-4.3582940502029714,-4.314968719676187
smooth_sigmoid_tail_a1_t0p05__ridge_alpha_1,smooth_sigmoid_tail_a1_t0p05,Scheme E: smooth_sigmoid_tail,threshold=-4; alpha=1; temperature=0.05,Ridge,1.0,4,627,-4.29434162653591,-4.311888497516502,0.16754847543699275,0.13023511027420018,-4.314932530947691,-4.272253676510441
smooth_sigmoid_tail_a1_t0p05__ridge_alpha_1,smooth_sigmoid_tail_a1_t0p05,Scheme E: smooth_sigmoid_tail,threshold=-4; alpha=1; temperature=0.05,Ridge,1.0,5,627,-4.248708841156727,-4.274359092972337,0.17499002350999363,0.1345727898105252,-4.272178760332615,-4.226200412654994
smooth_sigmoid_tail_a1_t0p05__ridge_alpha_1,smooth_sigmoid_tail_a1_t0p05,Scheme E: smooth_sigmoid_tail,threshold=-4; alpha=1; temperature=0.05,Ridge,1.0,6,627,-4.201858267264006,-4.233015772212898,0.15814653121598152,0.1238213228952905,-4.226110529823909,-4.175386847309147
smooth_sigmoid_tail_a1_t0p05__ridge_alpha_1,smooth_sigmoid_tail_a1_t0p05,Scheme E: smooth_sigmoid_tail,threshold=-4; alpha=1; temperature=0.05,Ridge,1.0,7,627,-4.145296597856641,-4.187574790342326,0.160457225339883,0.12436388935087676,-4.175167494707317,-4.113015611548376
smooth_sigmoid_tail_a1_t0p05__ridge_alpha_1,smooth_sigmoid_tail_a1_t0p05,Scheme E: smooth_sigmoid_tail,threshold=-4; alpha=1; temperature=0.05,Ridge,1.0,8,627,-4.068052280776481,-4.10921347898879,0.1660987768211862,0.13080363084707658,-4.112907274360484,-4.016201664620492
smooth_sigmoid_tail_a1_t0p05__ridge_alpha_1,smooth_sigmoid_tail_a1_t0p05,Scheme E: smooth_sigmoid_tail,threshold=-4; alpha=1; temperature=0.05,Ridge,1.0,9,627,-3.879074303602441,-3.9252348990758894,0.23612227959972037,0.13652381283959442,-4.016186608707566,-3.006571751756887
smooth_sigmoid_tail_a1_t0p05__ridge_alpha_10,smooth_sigmoid_tail_a1_t0p05,Scheme E: smooth_sigmoid_tail,threshold=-4; alpha=1; temperature=0.05,Ridge,10.0,0,627,-4.5559272144265295,-4.514742920444662,0.2082902668484383,0.16153263820088204,-5.146308742726546,-4.472369789739374
smooth_sigmoid_tail_a1_t0p05__ridge_alpha_10,smooth_sigmoid_tail_a1_t0p05,Scheme E: smooth_sigmoid_tail,threshold=-4; alpha=1; temperature=0.05,Ridge,10.0,1,627,-4.437326326161726,-4.42340391397641,0.18797178444279158,0.15022820037917095,-4.472312514855632,-4.405633289506671
smooth_sigmoid_tail_a1_t0p05__ridge_alpha_10,smooth_sigmoid_tail_a1_t0p05,Scheme E: smooth_sigmoid_tail,threshold=-4; alpha=1; temperature=0.05,Ridge,10.0,2,627,-4.380918651734225,-4.367330792378635,0.17636012568829765,0.13665407650190062,-4.4054395883851045,-4.3569390937862424
smooth_sigmoid_tail_a1_t0p05__ridge_alpha_10,smooth_sigmoid_tail_a1_t0p05,Scheme E: smooth_sigmoid_tail,threshold=-4; alpha=1; temperature=0.05,Ridge,10.0,3,627,-4.334874608961812,-4.343143485346969,0.17118342604124753,0.1312518712789526,-4.356927866921436,-4.314192594313373
smooth_sigmoid_tail_a1_t0p05__ridge_alpha_10,smooth_sigmoid_tail_a1_t0p05,Scheme E: smooth_sigmoid_tail,threshold=-4; alpha=1; temperature=0.05,Ridge,10.0,4,627,-4.293321255964666,-4.312502204664391,0.1715421151222248,0.13100727825030728,-4.314190067426869,-4.270874617316682
smooth_sigmoid_tail_a1_t0p05__ridge_alpha_10,smooth_sigmoid_tail_a1_t0p05,Scheme E: smooth_sigmoid_tail,threshold=-4; alpha=1; temperature=0.05,Ridge,10.0,5,627,-4.249942170211416,-4.273585258882653,0.17217535124240463,0.13214490090317949,-4.27083227637748,-4.227433859155745
smooth_sigmoid_tail_a1_t0p05__ridge_alpha_10,smooth_sigmoid_tail_a1_t0p05,Scheme E: smooth_sigmoid_tail,threshold=-4; alpha=1; temperature=0.05,Ridge,10.0,6,627,-4.20284466820857,-4.230629654839337,0.15395131568591147,0.1199544315475401,-4.2274027730934955,-4.176564830905202
smooth_sigmoid_tail_a1_t0p05__ridge_alpha_10,smooth_sigmoid_tail_a1_t0p05,Scheme E: smooth_sigmoid_tail,threshold=-4; alpha=1; temperature=0.05,Ridge,10.0,7,627,-4.147986392843321,-4.187965330556042,0.16095210388566852,0.12534165607058192,-4.176524704036963,-4.1176119116682735
smooth_sigmoid_tail_a1_t0p05__ridge_alpha_10,smooth_sigmoid_tail_a1_t0p05,Scheme E: smooth_sigmoid_tail,threshold=-4; alpha=1; temperature=0.05,Ridge,10.0,8,627,-4.072123532727879,-4.107325710103231,0.16500690412580657,0.1293028116095574,-4.117374607262875,-4.015999470589929
smooth_sigmoid_tail_a1_t0p05__ridge_alpha_10,smooth_sigmoid_tail_a1_t0p05,Scheme E: smooth_sigmoid_tail,threshold=-4; alpha=1; temperature=0.05,Ridge,10.0,9,627,-3.8827389847083347,-3.923248145423494,0.23452907403477377,0.13238124170922258,-4.015975186227383,-3.0244240055884646
smooth_sigmoid_tail_a1_t0p05__ridge_alpha_100,smooth_sigmoid_tail_a1_t0p05,Scheme E: smooth_sigmoid_tail,threshold=-4; alpha=1; temperature=0.05,Ridge,100.0,0,627,-4.536977249659593,-4.5160796322116905,0.20651199875623874,0.1518478801464383,-4.964265891715767,-4.460861664974736
smooth_sigmoid_tail_a1_t0p05__ridge_alpha_100,smooth_sigmoid_tail_a1_t0p05,Scheme E: smooth_sigmoid_tail,threshold=-4; alpha=1; temperature=0.05,Ridge,100.0,1,627,-4.428036112094914,-4.425559044497679,0.18945245817296627,0.14703173518233462,-4.460260341209336,-4.399496228695641
smooth_sigmoid_tail_a1_t0p05__ridge_alpha_100,smooth_sigmoid_tail_a1_t0p05,Scheme E: smooth_sigmoid_tail,threshold=-4; alpha=1; temperature=0.05,Ridge,100.0,2,627,-4.37514504265174,-4.368619516060035,0.16969677592734592,0.132140858523579,-4.399435387011287,-4.351935352086557
smooth_sigmoid_tail_a1_t0p05__ridge_alpha_100,smooth_sigmoid_tail_a1_t0p05,Scheme E: smooth_sigmoid_tail,threshold=-4; alpha=1; temperature=0.05,Ridge,100.0,3,627,-4.33061080600169,-4.342660110273591,0.16592039990241902,0.12582750509042503,-4.351923226839603,-4.311641661610976
smooth_sigmoid_tail_a1_t0p05__ridge_alpha_100,smooth_sigmoid_tail_a1_t0p05,Scheme E: smooth_sigmoid_tail,threshold=-4; alpha=1; temperature=0.05,Ridge,100.0,4,627,-4.292681954285578,-4.31418049675316,0.17289531760574595,0.13017857745867414,-4.311568508343606,-4.272436875082101
smooth_sigmoid_tail_a1_t0p05__ridge_alpha_100,smooth_sigmoid_tail_a1_t0p05,Scheme E: smooth_sigmoid_tail,threshold=-4; alpha=1; temperature=0.05,Ridge,100.0,5,627,-4.2507412362977375,-4.275796194003349,0.17323643120615603,0.1335234344136618,-4.272430930906377,-4.2280855510595226
smooth_sigmoid_tail_a1_t0p05__ridge_alpha_100,smooth_sigmoid_tail_a1_t0p05,Scheme E: smooth_sigmoid_tail,threshold=-4; alpha=1; temperature=0.05,Ridge,100.0,6,627,-4.2050865655516825,-4.225232670573449,0.15888028637729476,0.12198347004182379,-4.2280726240453275,-4.182306385156079
smooth_sigmoid_tail_a1_t0p05__ridge_alpha_100,smooth_sigmoid_tail_a1_t0p05,Scheme E: smooth_sigmoid_tail,threshold=-4; alpha=1; temperature=0.05,Ridge,100.0,7,627,-4.155937086868963,-4.18568300882927,0.16504350264081757,0.12764555134444808,-4.182242730315613,-4.125236326936889
smooth_sigmoid_tail_a1_t0p05__ridge_alpha_100,smooth_sigmoid_tail_a1_t0p05,Scheme E: smooth_sigmoid_tail,threshold=-4; alpha=1; temperature=0.05,Ridge,100.0,8,627,-4.079844644796212,-4.115811394335709,0.15269156451824634,0.1206290557421771,-4.125228212199098,-4.0221428864205375
smooth_sigmoid_tail_a1_t0p05__ridge_alpha_100,smooth_sigmoid_tail_a1_t0p05,Scheme E: smooth_sigmoid_tail,threshold=-4; alpha=1; temperature=0.05,Ridge,100.0,9,627,-3.891403429794824,-3.9142553490778904,0.23092125915388564,0.12906811322019046,-4.02159012689734,-3.082513873425277
smooth_sigmoid_tail_a1_t0p1__ridge_alpha_0p01,smooth_sigmoid_tail_a1_t0p1,Scheme E: smooth_sigmoid_tail,threshold=-4; alpha=1; temperature=0.1,Ridge,0.01,0,627,-4.5598145593853605,-4.5071025054332,0.21128846601597548,0.1665005721004312,-5.181942552236988,-4.473750058592332
smooth_sigmoid_tail_a1_t0p1__ridge_alpha_0p01,smooth_sigmoid_tail_a1_t0p1,Scheme E: smooth_sigmoid_tail,threshold=-4; alpha=1; temperature=0.1,Ridge,0.01,1,628,-4.437240868931575,-4.418860515211908,0.19149054257503625,0.1513654394133336,-4.473644635543806,-4.40437370757545
smooth_sigmoid_tail_a1_t0p1__ridge_alpha_0p01,smooth_sigmoid_tail_a1_t0p1,Scheme E: smooth_sigmoid_tail,threshold=-4; alpha=1; temperature=0.1,Ridge,0.01,2,626,-4.379732880752624,-4.371767048534161,0.17360979820446548,0.13477325885432673,-4.404295316005857,-4.355142849161584
smooth_sigmoid_tail_a1_t0p1__ridge_alpha_0p01,smooth_sigmoid_tail_a1_t0p1,Scheme E: smooth_sigmoid_tail,threshold=-4; alpha=1; temperature=0.1,Ridge,0.01,3,627,-4.333633785174231,-4.345711277029032,0.17946410603647878,0.13698313489862196,-4.355133348860116,-4.312424494873265
smooth_sigmoid_tail_a1_t0p1__ridge_alpha_0p01,smooth_sigmoid_tail_a1_t0p1,Scheme E: smooth_sigmoid_tail,threshold=-4; alpha=1; temperature=0.1,Ridge,0.01,4,627,-4.292274735696392,-4.309096890667106,0.16796277680184923,0.13098738875612323,-4.312392887084895,-4.270872220265415
smooth_sigmoid_tail_a1_t0p1__ridge_alpha_0p01,smooth_sigmoid_tail_a1_t0p1,Scheme E: smooth_sigmoid_tail,threshold=-4; alpha=1; temperature=0.1,Ridge,0.01,5,627,-4.247287226973942,-4.27439925416151,0.17380807918249633,0.13323288143336234,-4.270783141407815,-4.224470559947476
smooth_sigmoid_tail_a1_t0p1__ridge_alpha_0p01,smooth_sigmoid_tail_a1_t0p1,Scheme E: smooth_sigmoid_tail,threshold=-4; alpha=1; temperature=0.1,Ridge,0.01,6,627,-4.201316914589218,-4.23392632441105,0.15898411918893487,0.12535328747628058,-4.224467776685861,-4.175393201698828
smooth_sigmoid_tail_a1_t0p1__ridge_alpha_0p01,smooth_sigmoid_tail_a1_t0p1,Scheme E: smooth_sigmoid_tail,threshold=-4; alpha=1; temperature=0.1,Ridge,0.01,7,627,-4.146237117306531,-4.187257746449984,0.16100132448034435,0.1241103283859085,-4.1753791635419715,-4.114273128923186
smooth_sigmoid_tail_a1_t0p1__ridge_alpha_0p01,smooth_sigmoid_tail_a1_t0p1,Scheme E: smooth_sigmoid_tail,threshold=-4; alpha=1; temperature=0.1,Ridge,0.01,8,627,-4.070339679699776,-4.111944335031463,0.166660458651992,0.13189308043481604,-4.11417964407609,-4.019782873523043
smooth_sigmoid_tail_a1_t0p1__ridge_alpha_0p01,smooth_sigmoid_tail_a1_t0p1,Scheme E: smooth_sigmoid_tail,threshold=-4; alpha=1; temperature=0.1,Ridge,0.01,9,627,-3.8829816817841816,-3.923736410489155,0.23446436425863165,0.13509016742871358,-4.019431546540705,-3.0019690733350313
smooth_sigmoid_tail_a1_t0p1__ridge_alpha_0p1,smooth_sigmoid_tail_a1_t0p1,Scheme E: smooth_sigmoid_tail,threshold=-4; alpha=1; temperature=0.1,Ridge,0.1,0,627,-4.559693394258368,-4.5071025054332,0.21128846601597548,0.16643864992640187,-5.181469989568717,-4.473642482073841
smooth_sigmoid_tail_a1_t0p1__ridge_alpha_0p1,smooth_sigmoid_tail_a1_t0p1,Scheme E: smooth_sigmoid_tail,threshold=-4; alpha=1; temperature=0.1,Ridge,0.1,1,627,-4.437231619696587,-4.4193495601554815,0.19166002864348908,0.15161697835868268,-4.473505783036425,-4.404315753038017
smooth_sigmoid_tail_a1_t0p1__ridge_alpha_0p1,smooth_sigmoid_tail_a1_t0p1,Scheme E: smooth_sigmoid_tail,threshold=-4; alpha=1; temperature=0.1,Ridge,0.1,2,627,-4.3797362365873305,-4.370762934964784,0.17334118209709135,0.13450022299011918,-4.40428934248079,-4.355081299836203
smooth_sigmoid_tail_a1_t0p1__ridge_alpha_0p1,smooth_sigmoid_tail_a1_t0p1,Scheme E: smooth_sigmoid_tail,threshold=-4; alpha=1; temperature=0.1,Ridge,0.1,3,627,-4.3336131144587995,-4.345788915405478,0.18011683362308803,0.13727820840696556,-4.355025548261512,-4.312277531681224
smooth_sigmoid_tail_a1_t0p1__ridge_alpha_0p1,smooth_sigmoid_tail_a1_t0p1,Scheme E: smooth_sigmoid_tail,threshold=-4; alpha=1; temperature=0.1,Ridge,0.1,4,627,-4.292255716117872,-4.309952568604836,0.16737166120492292,0.1306107102876631,-4.31222797711004,-4.270748443671402
smooth_sigmoid_tail_a1_t0p1__ridge_alpha_0p1,smooth_sigmoid_tail_a1_t0p1,Scheme E: smooth_sigmoid_tail,threshold=-4; alpha=1; temperature=0.1,Ridge,0.1,5,627,-4.247309528418303,-4.275013123673273,0.17382632100478465,0.1336033706702796,-4.270731110668613,-4.22439636427637
smooth_sigmoid_tail_a1_t0p1__ridge_alpha_0p1,smooth_sigmoid_tail_a1_t0p1,Scheme E: smooth_sigmoid_tail,threshold=-4; alpha=1; temperature=0.1,Ridge,0.1,6,627,-4.201336707052538,-4.232643936822211,0.15893238097958223,0.12504918455278108,-4.224378510030865,-4.175477157655515
smooth_sigmoid_tail_a1_t0p1__ridge_alpha_0p1,smooth_sigmoid_tail_a1_t0p1,Scheme E: smooth_sigmoid_tail,threshold=-4; alpha=1; temperature=0.1,Ridge,0.1,7,627,-4.146274921787051,-4.187583126035942,0.16088628466344956,0.12395820722885748,-4.175448435941823,-4.114437923566993
smooth_sigmoid_tail_a1_t0p1__ridge_alpha_0p1,smooth_sigmoid_tail_a1_t0p1,Scheme E: smooth_sigmoid_tail,threshold=-4; alpha=1; temperature=0.1,Ridge,0.1,8,627,-4.070411314597965,-4.1118814735973706,0.1666735710412876,0.1317865982676753,-4.114023579566269,-4.019791032770356
smooth_sigmoid_tail_a1_t0p1__ridge_alpha_0p1,smooth_sigmoid_tail_a1_t0p1,Scheme E: smooth_sigmoid_tail,threshold=-4; alpha=1; temperature=0.1,Ridge,0.1,9,627,-3.883042899417579,-3.923799271923248,0.2345055633130519,0.13509823270790097,-4.019672326996716,-3.002265380972913
smooth_sigmoid_tail_a1_t0p1__ridge_alpha_1,smooth_sigmoid_tail_a1_t0p1,Scheme E: smooth_sigmoid_tail,threshold=-4; alpha=1; temperature=0.1,Ridge,1.0,0,627,-4.5585467311893995,-4.5086190889711375,0.20947385052698766,0.16460214421960942,-5.1768943361695925,-4.472916446687881
smooth_sigmoid_tail_a1_t0p1__ridge_alpha_1,smooth_sigmoid_tail_a1_t0p1,Scheme E: smooth_sigmoid_tail,threshold=-4; alpha=1; temperature=0.1,Ridge,1.0,1,627,-4.436670759249092,-4.417517611800693,0.19340998521306155,0.1534708089976315,-4.472899474886713,-4.404026932907023
smooth_sigmoid_tail_a1_t0p1__ridge_alpha_1,smooth_sigmoid_tail_a1_t0p1,Scheme E: smooth_sigmoid_tail,threshold=-4; alpha=1; temperature=0.1,Ridge,1.0,2,627,-4.379370114778996,-4.372350361993147,0.17342866360450226,0.13384118540460063,-4.404014523946544,-4.355211343201967
smooth_sigmoid_tail_a1_t0p1__ridge_alpha_1,smooth_sigmoid_tail_a1_t0p1,Scheme E: smooth_sigmoid_tail,threshold=-4; alpha=1; temperature=0.1,Ridge,1.0,3,627,-4.333439581457072,-4.344760965306634,0.17968005721334934,0.1365073254176762,-4.355163864691756,-4.312326531690802
smooth_sigmoid_tail_a1_t0p1__ridge_alpha_1,smooth_sigmoid_tail_a1_t0p1,Scheme E: smooth_sigmoid_tail,threshold=-4; alpha=1; temperature=0.1,Ridge,1.0,4,627,-4.292076277530113,-4.3114199401529705,0.16576208497900147,0.12941165180991057,-4.3122306630437315,-4.2711741032237285
smooth_sigmoid_tail_a1_t0p1__ridge_alpha_1,smooth_sigmoid_tail_a1_t0p1,Scheme E: smooth_sigmoid_tail,threshold=-4; alpha=1; temperature=0.1,Ridge,1.0,5,627,-4.247506549065542,-4.2750744058828465,0.17465305074395351,0.13480041523545522,-4.271115536443888,-4.225565488028797
smooth_sigmoid_tail_a1_t0p1__ridge_alpha_1,smooth_sigmoid_tail_a1_t0p1,Scheme E: smooth_sigmoid_tail,threshold=-4; alpha=1; temperature=0.1,Ridge,1.0,6,627,-4.201512674633161,-4.23131372624069,0.15825253062354208,0.12405657199765653,-4.225249563815328,-4.175831385149812
smooth_sigmoid_tail_a1_t0p1__ridge_alpha_1,smooth_sigmoid_tail_a1_t0p1,Scheme E: smooth_sigmoid_tail,threshold=-4; alpha=1; temperature=0.1,Ridge,1.0,7,627,-4.146635544917249,-4.187282913768699,0.1609859710141443,0.12398757596836761,-4.175830414611582,-4.115917323998873
smooth_sigmoid_tail_a1_t0p1__ridge_alpha_1,smooth_sigmoid_tail_a1_t0p1,Scheme E: smooth_sigmoid_tail,threshold=-4; alpha=1; temperature=0.1,Ridge,1.0,8,627,-4.071090610851678,-4.110690225886298,0.16702021336000525,0.13094849582843346,-4.115175066301508,-4.019952794910144
