Trajectory ID,SMILES,Molality,Monomer Molecular Weight,Degree of Polymerization,Density,CONDUCTIVITY,TFSI Diffusivity,Li Diffusivity,Poly Diffusivity,Transference Number,PSMILES,log10_cond,fold
27130,CC(CCSCCC(C)OC(=O)*)O*,1.38,465.0,16.0,1.26,6.1e-05,5.04e-08,3.05e-08,4.79e-08,-0.00814,CC(CCSCCC(C)OC(=O)[*])O[*],-4.214670164989233,2
27131,CCCCC(CN*)CNC(=O)*,1.36,417.0,26.0,1.2,6.3e-05,2.28e-08,2.17e-08,1.24e-08,0.205,CCCCC(CN[*])CNC(=O)[*],-4.200659450546418,3
27132,CCC(C)(C(CNC(=O)*)CO*)N(C)C,1.36,461.0,26.0,1.19,3.03e-05,2.32e-08,1.63e-08,7.88e-09,-0.079,CCC(C)(C(CNC(=O)[*])CO[*])N(C)C,-4.518557371497695,3
27133,CC(CCN*)C(C)(C)NC(=O)*,1.44,417.0,22.0,1.23,3.8e-05,1.24e-08,1.13e-08,6.39e-09,0.292,CC(CCN[*])C(C)(C)NC(=O)[*],-4.42021640338319,0
27134,CCCN(CCCC(C)N*)CCOC(=O)*,1.45,475.0,16.0,1.17,4.38e-05,3.56e-08,2.26e-08,2.68e-08,-0.263,CCCN(CCCC(C)N[*])CCOC(=O)[*],-4.3585258894959,3
27135,CC(C)(CCNCCC(C)(C)NC(=O)*)N*,1.45,474.0,16.0,1.19,9.03e-05,3.07e-08,1.8e-08,1.16e-08,-0.0739,CC(C)(CCNCCC(C)(C)NC(=O)[*])N[*],-4.044312249686494,0
27136,CC(CCOC(=O)*)C(C)N*,1.43,404.0,22.0,1.23,2.39e-05,1.61e-08,1e-08,1.25e-08,0.282,CC(CCOC(=O)[*])C(C)N[*],-4.621602099051862,2
27137,CCCC(CSC(C)COC(=O)*)O*,1.42,465.0,19.0,1.27,6.61e-05,4.7e-08,2.21e-08,3.09e-08,-0.0301,CCCC(CSC(C)COC(=O)[*])O[*],-4.179798540514359,2
27138,CC(C)(CNCC(C)(C)NC(=O)*)N*,1.41,446.0,19.0,1.2,7e-05,1.51e-08,1.8e-08,1.21e-08,0.517,CC(C)(CNCC(C)(C)NC(=O)[*])N[*],-4.154901959985743,0
27139,O=C(*)NCCCCCCCCCN*,1.47,445.0,13.0,1.17,0.000109,4.81e-08,4.63e-08,3.87e-08,0.163,O=C([*])NCCCCCCCCCN[*],-3.962573502059376,0
27140,CCC(CC)(OC(=O)*)C(C)(C)CN*,1.47,446.0,26.0,1.21,2.81e-05,2.17e-08,1.53e-08,7.56e-09,-0.229,CCC(CC)(OC(=O)[*])C(C)(C)CN[*],-4.55129368009492,1
27141,CC(C)(F)CNC(=O)C(COC(=O)*)N*,1.31,465.0,31.0,1.38,3.52e-05,1.76e-08,7.39e-09,8.35e-09,-0.142,CC(C)(F)CNC(=O)C(COC(=O)[*])N[*],-4.453457336521869,3
27142,CC=CC(O*)C(=O)NCCOC(=O)*,1.41,446.0,19.0,1.37,5.04e-05,1.77e-08,8.11e-09,7.31e-09,0.226,CC=CC(O[*])C(=O)NCCOC(=O)[*],-4.297569463554475,0
27143,CCC(CCCNC(=O)COC(=O)*)O*,1.4,462.0,16.0,1.32,9.03e-05,3.03e-08,1.2e-08,1.61e-08,0.0913,CCC(CCCNC(=O)COC(=O)[*])O[*],-4.044312249686494,3
27144,CC(C)C(CO*)ONC(=O)CCOC(=O)*,1.43,478.0,16.0,1.36,5.52e-05,2.28e-08,1.28e-08,1.06e-08,0.259,CC(C)C(CO[*])ONC(=O)CCOC(=O)[*],-4.2580609222708015,2
27145,CC(CCCOC(=O)*)CNC(=O)CCO*,1.47,476.0,13.0,1.31,0.00011,3.75e-08,1.86e-08,2.37e-08,0.0904,CC(CCCOC(=O)[*])CNC(=O)CCO[*],-3.958607314841775,1
27146,O=C(CC(F)F)NCC(CO*)OC(=O)*,1.28,470.0,31.0,1.56,6.6e-05,3.1e-08,1.35e-08,1.04e-08,-0.0791,O=C(CC(F)F)NCC(CO[*])OC(=O)[*],-4.180456064458132,2
27147,CC(C)(COC(=O)*)ONC(=O)CCO*,1.39,464.0,16.0,1.37,6.65e-05,2.6e-08,1.71e-08,1.4e-08,0.316,CC(C)(COC(=O)[*])ONC(=O)CCO[*],-4.1771783546968955,1
27148,CC(C)(O*)C(=O)NCC(CF)OC(=O)*,1.41,466.0,19.0,1.41,6.58e-05,1.97e-08,1.09e-08,8.72e-09,0.262,CC(C)(O[*])C(=O)NCC(CF)OC(=O)[*],-4.181774106386045,0
27149,COCCCN(C)CC(OC(=O)*)C(C)O*,1.48,478.0,31.0,1.25,8.56e-05,4.35e-08,2.65e-08,2.3e-08,0.036,COCCCN(C)CC(OC(=O)[*])C(C)O[*],-4.0675262353228465,3
27150,COC(=O)C(CCO*)OCC(C)NC(=O)*,1.49,478.0,17.0,1.32,4.55e-05,2.28e-08,1.67e-08,1.33e-08,0.023,COC(=O)C(CCO[*])OCC(C)NC(=O)[*],-4.341988603342887,3
27151,CCON(CC)CC(COC(=O)*)O*,1.41,450.0,31.0,1.26,5.65e-05,5.76e-08,5.03e-08,4.18e-08,-0.572,CCON(CC)CC(COC(=O)[*])O[*],-4.247951552180561,2
27152,CC(C)C(CCO*)NC(=O)CCOC(=O)*,1.44,476.0,16.0,1.3,5e-05,2.75e-08,1.38e-08,1.17e-08,0.108,CC(C)C(CCO[*])NC(=O)CCOC(=O)[*],-4.301029995663981,0
27153,C=C(F)C(=O)NC(CO*)C(C)OC(=O)*,1.34,464.0,26.0,1.45,5.02e-05,2.29e-08,1.26e-08,9.41e-09,-0.147,C=C(F)C(=O)NC(CO[*])C(C)OC(=O)[*],-4.29929628285498,1
27154,CCC(C)(O*)C(=O)NOCCOC(=O)*,1.44,464.0,17.0,1.38,6.03e-05,2.19e-08,1.03e-08,1.11e-08,0.0429,CCC(C)(O[*])C(=O)NOCCOC(=O)[*],-4.219682687859849,1
27155,CC(CN(C)C(=O)C(C)(C)CNC(=O)*)N*,1.37,474.0,17.0,1.27,4.3e-05,1.84e-08,1.05e-08,7.05e-09,-0.183,CC(CN(C)C(=O)C(C)(C)CNC(=O)[*])N[*],-4.366531544420414,0
27156,CC(C)C(CNC(=O)CCOC(=O)*)CO*,1.44,476.0,16.0,1.3,4.15e-05,1.69e-08,9.45e-09,1.16e-08,0.148,CC(C)C(CNC(=O)CCOC(=O)[*])CO[*],-4.3819519032879075,2
27157,CCC(C)(OC(=O)*)C(=O)OCCO*,1.39,449.0,19.0,1.33,7.32e-05,3.26e-08,1.91e-08,1.97e-08,0.0454,CCC(C)(OC(=O)[*])C(=O)OCCO[*],-4.135488918941608,1
27158,CCC(CS(=O)(=O)CC(C)OC(=O)*)O*,1.47,483.0,19.0,1.42,6.57e-05,2.89e-08,1.34e-08,1.36e-08,-0.0512,CCC(CS(=O)(=O)CC(C)OC(=O)[*])O[*],-4.182434630440219,3
27159,CCN(C)C(=O)C(CCCNC(=O)*)N*,1.42,460.0,22.0,1.3,3.68e-05,1.66e-08,8.18e-09,6.88e-09,0.239,CCN(C)C(=O)C(CCCNC(=O)[*])N[*],-4.434152181326482,2
27160,CSCCCNC(=O)C(CO*)NC(=O)*,1.47,479.0,31.0,1.42,6.14e-05,1.69e-08,1.54e-08,1.3e-08,0.28,CSCCCNC(=O)C(CO[*])NC(=O)[*],-4.211831628858833,3
27161,CC=C(NC=N)NC(CCCN*)NC(=O)*,1.34,472.0,22.0,1.33,3.56e-05,1.16e-08,9.57e-09,6.96e-09,0.365,CC=C(NC=N)NC(CCCN[*])NC(=O)[*],-4.448550002027125,0
27162,CC(O*)C(CN(C)CC(F)F)OC(=O)*,1.28,470.0,31.0,1.37,5.8e-05,5.32e-08,2.53e-08,2.24e-08,-0.308,CC(O[*])C(CN(C)CC(F)F)OC(=O)[*],-4.236572006437063,1
27163,COC(=O)C(CCOC(=O)*)OCC(C)O*,1.49,479.0,17.0,1.35,5.46e-05,3e-08,1.64e-08,2.37e-08,-0.137,COC(=O)C(CCOC(=O)[*])OCC(C)O[*],-4.262807357295263,1
27164,CN(CC(COC(=O)*)O*)C(=O)CC(F)F,1.44,484.0,31.0,1.51,7.59e-05,3.64e-08,2.35e-08,1.96e-08,-0.136,CN(CC(COC(=O)[*])O[*])C(=O)CC(F)F,-4.11975822410452,2
27165,CC(CC(=O)N(C)CCOC(=O)*)O*,1.42,448.0,17.0,1.33,7.14e-05,2.83e-08,2.67e-08,1.79e-08,0.258,CC(CC(=O)N(C)CCOC(=O)[*])O[*],-4.146301788223826,0
27166,CC(C)CC(C)(NC(=O)*)C(=O)NCCO*,1.35,475.0,19.0,1.27,6.1e-05,1.86e-08,1.76e-08,7.63e-09,0.433,CC(C)CC(C)(NC(=O)[*])C(=O)NCCO[*],-4.214670164989233,3
27167,CCC(F)C(=O)NCC(CN*)OC(=O)*,1.31,465.0,31.0,1.39,5.8e-05,1.93e-08,1.34e-08,8.89e-09,0.294,CCC(F)C(=O)NCC(CN[*])OC(=O)[*],-4.236572006437063,3
27168,CC(NC(=O)CO*)C(C)(C)OC(=O)*,1.39,448.0,19.0,1.35,7.97e-05,2.48e-08,1.24e-08,1.18e-08,0.0446,CC(NC(=O)CO[*])C(C)(C)OC(=O)[*],-4.098541678603888,0
27169,CON(C)C(=O)C(N*)C(C)(C)OC(=O)*,1.32,463.0,31.0,1.33,5.99e-05,2.43e-08,2.11e-08,1.29e-08,0.272,CON(C)C(=O)C(N[*])C(C)(C)OC(=O)[*],-4.2225731776106885,3
27170,CC(OC(=O)*)C(=O)OCC(C)(C)O*,1.39,449.0,19.0,1.32,2.3e-05,1.14e-08,1.09e-08,8.31e-09,0.0391,CC(OC(=O)[*])C(=O)OCC(C)(C)O[*],-4.638272163982407,2
27171,CC(Cl)=CC(=O)NC(CO*)COC(=O)*,1.45,480.0,26.0,1.52,6.09e-05,1.97e-08,1.23e-08,8.51e-09,0.105,CC(Cl)=CC(=O)NC(CO[*])COC(=O)[*],-4.215382707367125,2
27172,CC(CO*)COC(=O)COC(=O)*,1.39,435.0,17.0,1.38,5.29e-05,2.09e-08,9.23e-09,1.39e-08,-0.0641,CC(CO[*])COC(=O)COC(=O)[*],-4.276544327964814,3
27173,CC(C)C(CNCC(=O)CCOC(=O)*)O*,1.44,476.0,16.0,1.26,7.43e-05,4.38e-08,2.12e-08,3.18e-08,0.065,CC(C)C(CNCC(=O)CCOC(=O)[*])O[*],-4.129011186239425,2
27174,CN(CC(COC(=O)*)O*)C(=O)OCCF,1.45,482.0,31.0,1.45,3.32e-05,2.38e-08,1.34e-08,1.17e-08,-0.108,CN(CC(COC(=O)[*])O[*])C(=O)OCCF,-4.478861916295964,1
27175,C=C(F)C(=O)NC(CC)(CO*)COC(=O)*,1.47,478.0,26.0,1.42,5.67e-05,1.89e-08,1.09e-08,8.86e-09,0.0299,C=C(F)C(=O)NC(CC)(CO[*])COC(=O)[*],-4.246416941107094,2
27176,CC(CNC(=O)CCO*)CC(C)OC(=O)*,1.49,476.0,14.0,1.3,7.26e-05,2.29e-08,1.27e-08,1.26e-08,0.237,CC(CNC(=O)CCO[*])CC(C)OC(=O)[*],-4.139063379299906,1
27177,O=C(*)NCCC(N*)C(=O)NCC(F)(F)F,1.42,486.0,26.0,1.59,7.64e-05,2.15e-08,1.27e-08,7.54e-09,0.253,O=C([*])NCCC(N[*])C(=O)NCC(F)(F)F,-4.11690664142431,0
27178,CCCC(C)NC(=O)C(CO*)NC(=O)*,1.34,461.0,31.0,1.29,3.05e-05,2.23e-08,1.18e-08,9.48e-09,0.259,CCCC(C)NC(=O)C(CO[*])NC(=O)[*],-4.515700160653214,1
27179,O=C(CCOC(=O)*)NCC(F)(F)CO*,1.48,470.0,16.0,1.55,6.97e-05,1.93e-08,1.64e-08,1.38e-08,0.173,O=C(CCOC(=O)[*])NCC(F)(F)CO[*],-4.15676722190199,2
27180,CC(OC(=O)*)C(=O)NOC(CO*)C(C)C,1.49,478.0,17.0,1.33,2.92e-05,1.46e-08,8.3e-09,6.71e-09,0.0123,CC(OC(=O)[*])C(=O)NOC(CO[*])C(C)C,-4.534617148551582,0
27181,CCCC(C)(CNC(=O)COC(=O)*)O*,1.44,462.0,19.0,1.32,5.49e-05,2.19e-08,1.34e-08,1.1e-08,0.166,CCCC(C)(CNC(=O)COC(=O)[*])O[*],-4.260427655549908,2
27182,CCCC(CCNC(=O)CN*)OC(=O)*,1.46,461.0,17.0,1.3,4.06e-05,1.74e-08,7.18e-09,7.84e-09,0.015,CCCC(CCNC(=O)CN[*])OC(=O)[*],-4.391473966422806,0
27183,CC(CCN(C)C(=O)CCOC(=O)*)O*,1.4,462.0,16.0,1.31,4.98e-05,1.61e-08,1.4e-08,2.22e-08,0.353,CC(CCN(C)C(=O)CCOC(=O)[*])O[*],-4.302770657240282,1
27184,O=C(*)OC(C(=O)NCCO*)C(F)(F)F,1.36,474.0,19.0,1.68,6.12e-05,1.98e-08,7.45e-09,8.17e-09,-0.164,O=C([*])OC(C(=O)NCCO[*])C(F)(F)F,-4.213248577854439,0
27185,CC(C)=C(C)C(=O)NCC(COC(=O)*)O*,1.26,474.0,31.0,1.31,2.67e-05,1.32e-08,9.67e-09,5.37e-09,-0.023,CC(C)=C(C)C(=O)NCC(COC(=O)[*])O[*],-4.573488738635425,1
27186,CCCC(O*)C(=O)NOCCOC(=O)*,1.44,464.0,17.0,1.37,5.96e-05,2.41e-08,1.37e-08,1.34e-08,-0.106,CCCC(O[*])C(=O)NOCCOC(=O)[*],-4.2247537402597635,0
27187,CCC(C)(CNC(=O)CCOC(=O)*)O*,1.45,462.0,17.0,1.33,5.08e-05,1.9e-08,1.31e-08,1.02e-08,-0.000448,CCC(C)(CNC(=O)CCOC(=O)[*])O[*],-4.294136287716081,0
27188,O=C(CCCF)NCC(CN*)OC(=O)*,1.31,465.0,31.0,1.41,0.000114,4.37e-08,2.05e-08,1.19e-08,-0.0857,O=C(CCCF)NCC(CN[*])OC(=O)[*],-3.9430951486635273,0
27189,CC(C)(F)CNC(=O)CC(CN*)OC(=O)*,1.47,479.0,31.0,1.37,6.98e-05,2.54e-08,2.21e-08,8.13e-09,-0.0478,CC(C)(F)CNC(=O)CC(CN[*])OC(=O)[*],-4.156144577376839,0
27190,CCC(CO*)(COC(=O)*)NC(=S)NC,1.46,479.0,26.0,1.39,1.33e-05,9.17e-09,7.97e-09,6.74e-09,-0.233,CCC(CO[*])(COC(=O)[*])NC(=S)NC,-4.876148359032914,3
27191,CCCC(O*)C(=O)NCC(C)OC(=O)*,1.44,462.0,19.0,1.31,7.66e-05,3.61e-08,1.37e-08,1.15e-08,-0.0312,CCCC(O[*])C(=O)NCC(C)OC(=O)[*],-4.115771230367396,2
27192,CC(CONC(=O)C(N*)C(C)C)NC(=O)*,1.36,476.0,17.0,1.31,7.22e-05,2.61e-08,1.1e-08,7.69e-09,0.0452,CC(CONC(=O)C(N[*])C(C)C)NC(=O)[*],-4.141462802430361,2
27193,O=C(*)OCC(=O)OCCCCCO*,1.44,449.0,14.0,1.35,0.000156,5.79e-08,3.84e-08,4.79e-08,0.32,O=C([*])OCC(=O)OCCCCCO[*],-3.8068754016455384,0
27194,CCC(OC(=O)*)C(C)C(=O)NC(C)CO*,1.36,476.0,17.0,1.28,3.2e-05,2.32e-08,7.32e-09,9.97e-09,0.0994,CCC(OC(=O)[*])C(C)C(=O)NC(C)CO[*],-4.494850021680094,1
27195,CCC(C)OC(=O)NCC(CO*)OC(=O)*,1.48,478.0,31.0,1.35,1.61e-05,1.28e-08,6.25e-09,6.2e-09,-0.125,CCC(C)OC(=O)NCC(CO[*])OC(=O)[*],-4.79317412396815,0
27196,CC(CO*)(COC(=O)*)NC(=O)OCCF,1.44,482.0,26.0,1.45,4.15e-05,1.84e-08,1.1e-08,7.11e-09,0.133,CC(CO[*])(COC(=O)[*])NC(=O)OCCF,-4.3819519032879075,3
27197,CC(CN(C)C(=O)CCOC(=O)*)O*,1.42,448.0,17.0,1.35,3.79e-05,1.55e-08,1.02e-08,1.07e-08,0.137,CC(CN(C)C(=O)CCOC(=O)[*])O[*],-4.421360790031928,2
27198,CNC(=S)NC(CCO*)CCOC(=O)*,1.5,479.0,19.0,1.41,4.52e-05,2.39e-08,1.73e-08,2.25e-08,0.14,CNC(=S)NC(CCO[*])CCOC(=O)[*],-4.3448615651886175,2
27199,CCC(CCO*)NC(=O)CCOC(=O)*,1.4,462.0,16.0,1.32,8.93e-05,2.67e-08,2e-08,1.76e-08,0.178,CCC(CCO[*])NC(=O)CCOC(=O)[*],-4.049148541111453,3
27200,CCC(OC(=O)*)C(C)C(=O)NOCCO*,1.43,478.0,16.0,1.34,4.29e-05,2.02e-08,1.26e-08,1.44e-08,0.129,CCC(OC(=O)[*])C(C)C(=O)NOCCO[*],-4.367542707815276,3
27201,O=C(*)NCC(=O)N(CCN*)CC(F)(F)F,1.45,486.0,19.0,1.58,0.000104,2.41e-08,1.93e-08,1.2e-08,0.177,O=C([*])NCC(=O)N(CCN[*])CC(F)(F)F,-3.9829666607012197,2
27202,CN(CCCCCOC(=O)*)C(=O)CCO*,1.47,476.0,13.0,1.29,6.34e-05,2.27e-08,1.78e-08,2.38e-08,0.266,CN(CCCCCOC(=O)[*])C(=O)CCO[*],-4.1979107421182675,2
27203,CCC(O*)C(C)C(=O)N(C)CCOC(=O)*,1.36,476.0,17.0,1.27,5.05e-05,2.56e-08,1.46e-08,1.44e-08,-0.00551,CCC(O[*])C(C)C(=O)N(C)CCOC(=O)[*],-4.296708621881338,3
27204,CC(CCCOC(=O)*)CNC(=O)CO*,1.46,462.0,14.0,1.33,6.48e-05,1.82e-08,8.01e-09,1.21e-08,0.123,CC(CCCOC(=O)[*])CNC(=O)CO[*],-4.188424994129407,2
27205,CC(C)CC(CNC(=O)CO*)OC(=O)*,1.44,462.0,19.0,1.31,8.22e-05,2.9e-08,1.82e-08,1.75e-08,0.365,CC(C)CC(CNC(=O)CO[*])OC(=O)[*],-4.0851281824599495,2
27206,CCCC(CNC(=O)CCO*)OC(=O)*,1.45,462.0,17.0,1.32,5.22e-05,2e-08,1.02e-08,1.22e-08,-0.0434,CCCC(CNC(=O)CCO[*])OC(=O)[*],-4.282329496997738,2
27207,CC(C)C(COC(=O)COC(=O)*)O*,1.39,449.0,19.0,1.34,3.84e-05,2.38e-08,1.22e-08,1.67e-08,0.0202,CC(C)C(COC(=O)COC(=O)[*])O[*],-4.4156687756324695,3
27208,CON(C)CC(O*)C(C)OC(=O)*,1.31,436.0,31.0,1.28,5.27e-05,4.47e-08,2.2e-08,2.47e-08,-0.44,CON(C)CC(O[*])C(C)OC(=O)[*],-4.278189384787454,3
27209,CC(C)OC(=O)N(C)CC(COC(=O)*)O*,1.48,478.0,31.0,1.32,3.2e-05,4.2e-08,2.3e-08,2.34e-08,-0.534,CC(C)OC(=O)N(C)CC(COC(=O)[*])O[*],-4.494850021680094,2
27210,COCCNCC(CC(C)(C)OC(=O)*)O*,1.47,478.0,26.0,1.25,7.86e-05,3.12e-08,1.73e-08,2.26e-08,0.14,COCCNCC(CC(C)(C)OC(=O)[*])O[*],-4.104577453960592,2
27211,CC(CCC(=O)N(C)CC(C)NC(=O)*)N*,1.45,474.0,16.0,1.28,2.55e-05,1.03e-08,6.75e-09,6.32e-09,-0.0139,CC(CCC(=O)N(C)CC(C)NC(=O)[*])N[*],-4.5934598195660445,0
27212,CCN(CC)C(=O)C(O*)C(C)(C)OC(=O)*,1.49,476.0,31.0,1.28,2.74e-05,2.15e-08,1.89e-08,8.93e-09,-0.222,CCN(CC)C(=O)C(O[*])C(C)(C)OC(=O)[*],-4.562249437179612,1
27213,CCNC(=S)NC(C)(CO*)COC(=O)*,1.46,479.0,26.0,1.38,1.34e-05,1.12e-08,7.37e-09,6.33e-09,0.0504,CCNC(=S)NC(C)(CO[*])COC(=O)[*],-4.872895201635193,0
27214,CC(C)N(C)C(=O)C(CN*)NC(=O)*,1.44,446.0,31.0,1.32,2.76e-05,1.13e-08,5.76e-09,4.3e-09,0.142,CC(C)N(C)C(=O)C(CN[*])NC(=O)[*],-4.559090917934783,1
27215,CC(C)(F)CCNC(=O)C(COC(=O)*)N*,1.47,479.0,31.0,1.37,4.58e-05,1.86e-08,1.6e-08,6.43e-09,0.121,CC(C)(F)CCNC(=O)C(COC(=O)[*])N[*],-4.33913452199613,1
27216,CN(CCO*)CC(CC(F)F)NC(=O)*,1.39,469.0,19.0,1.38,4.3e-05,2.03e-08,1.35e-08,1.51e-08,0.135,CN(CCO[*])CC(CC(F)F)NC(=O)[*],-4.366531544420414,0
27217,CCC(CCNC(=O)CCO*)OC(=O)*,1.4,462.0,16.0,1.33,8.67e-05,3.18e-08,1.99e-08,1.61e-08,-0.068,CCC(CCNC(=O)CCO[*])OC(=O)[*],-4.06198090252379,0
27218,CCCC(O*)C(=O)NCCCOC(=O)*,1.45,462.0,17.0,1.32,6.31e-05,2.24e-08,1.51e-08,1.49e-08,0.136,CCCC(O[*])C(=O)NCCCOC(=O)[*],-4.199970640755866,1
27219,CC(C)(O*)C(F)CNC(=O)CCOC(=O)*,1.41,480.0,16.0,1.4,4.99e-05,1.56e-08,1.48e-08,1.27e-08,0.186,CC(C)(O[*])C(F)CNC(=O)CCOC(=O)[*],-4.30189945437661,3
27220,CCCNC(=S)NCC(CO*)OC(=O)*,1.47,479.0,31.0,1.38,4.96e-05,2.73e-08,1.98e-08,1.35e-08,-0.402,CCCNC(=S)NCC(CO[*])OC(=O)[*],-4.304518323509803,3
27221,O=C(*)OCC(CO*)NC(=O)OCCF,1.32,468.0,26.0,1.51,3.18e-05,1.43e-08,8.03e-09,8.69e-09,0.182,O=C([*])OCC(CO[*])NC(=O)OCCF,-4.497572880015567,0
27222,CC=C(C)C(=O)NCC(CO*)OC(=O)*,1.34,460.0,31.0,1.34,4.21e-05,1.98e-08,1.22e-08,9.93e-09,0.176,CC=C(C)C(=O)NCC(CO[*])OC(=O)[*],-4.375717904164332,3
27223,CCC(F)C(=O)NCC(OC(=O)*)C(C)O*,1.47,480.0,31.0,1.39,5.41e-05,2.53e-08,1.49e-08,1.13e-08,-0.239,CCC(F)C(=O)NCC(OC(=O)[*])C(C)O[*],-4.266802734893431,0
27224,CCNC(=S)N(C)CC(CO*)OC(=O)*,1.47,479.0,31.0,1.37,2.93e-05,2.14e-08,1.81e-08,1.48e-08,-0.234,CCNC(=S)N(C)CC(CO[*])OC(=O)[*],-4.533132379645891,2
27225,CCC=C(F)C(=O)NCC(COC(=O)*)O*,1.48,478.0,31.0,1.42,2.82e-05,1.66e-08,1.25e-08,1.1e-08,0.345,CCC=C(F)C(=O)NCC(COC(=O)[*])O[*],-4.549750891680639,0
27226,CC(F)(F)CNC(=O)C(CNC(=O)*)N*,1.29,468.0,31.0,1.51,5.28e-05,1.29e-08,1.78e-08,6.51e-09,0.808,CC(F)(F)CNC(=O)C(CNC(=O)[*])N[*],-4.277366077466188,0
27227,CN(CC(F)(F)F)C(=O)C(CN*)NC(=O)*,1.43,486.0,31.0,1.58,3.15e-05,1.13e-08,7.62e-09,4.68e-09,0.0434,CN(CC(F)(F)F)C(=O)C(CN[*])NC(=O)[*],-4.501689446210399,1
27228,CSCC(CCO*)NC(=O)COC(=O)*,1.48,480.0,17.0,1.43,7.56e-05,3.17e-08,1.87e-08,1.78e-08,0.208,CSCC(CCO[*])NC(=O)COC(=O)[*],-4.121478204498794,2
27229,COC(C)CN(C)CC(OC(=O)*)C(C)O*,1.48,478.0,31.0,1.24,8.49e-05,4.26e-08,3.48e-08,2.45e-08,0.156,COC(C)CN(C)CC(OC(=O)[*])C(C)O[*],-4.071092309756048,1
27230,CC(CCNC(=O)CCO*)CCOC(=O)*,1.47,476.0,13.0,1.3,6.72e-05,2.32e-08,1.13e-08,1.42e-08,0.0567,CC(CCNC(=O)CCO[*])CCOC(=O)[*],-4.172630726946175,3
27231,O=C(*)NCCCCNC(=O)CCO*,1.46,447.0,14.0,1.34,6.53e-05,1.55e-08,1.37e-08,1.35e-08,0.441,O=C([*])NCCCCNC(=O)CCO[*],-4.185086818724926,1
27232,CC(O*)C(COC(=O)*)NC(=O)CC(F)F,1.43,484.0,26.0,1.51,6.81e-05,2.33e-08,1.34e-08,9.91e-09,0.0583,CC(O[*])C(COC(=O)[*])NC(=O)CC(F)F,-4.166852888087215,0
27233,CC(N*)C(=O)NC(=N)SCCNC(=O)*,1.43,477.0,16.0,1.52,3.58e-05,9.92e-09,6.2e-09,7.12e-09,0.337,CC(N[*])C(=O)NC(=N)SCCNC(=O)[*],-4.446116973356125,1
27234,CSC=CC(=O)NCC(CNC(=O)*)O*,1.49,477.0,31.0,1.43,4.01e-05,1.44e-08,7.05e-09,9.35e-09,-0.000557,CSC=CC(=O)NCC(CNC(=O)[*])O[*],-4.396855627379818,3
27235,O=C(*)NC(CCCN*)C(=O)NCC(F)F,1.46,482.0,22.0,1.51,6.44e-05,1.17e-08,1.66e-08,7.44e-09,0.551,O=C([*])NC(CCCN[*])C(=O)NCC(F)F,-4.1911141326401875,0
27236,O=C(CCC(F)F)NCC(CO*)OC(=O)*,1.44,484.0,31.0,1.51,0.000118,4.21e-08,2.45e-08,1.85e-08,0.0492,O=C(CCC(F)F)NCC(CO[*])OC(=O)[*],-3.9281179926938745,1
27237,CC(COC(=O)*)COC(=O)CC(C)O*,1.39,463.0,16.0,1.31,3.81e-05,2.29e-08,1.82e-08,2.31e-08,0.299,CC(COC(=O)[*])COC(=O)CC(C)O[*],-4.419075024324381,3
27238,CCONC(=O)C(NC(=O)*)C(C)(C)O*,1.32,463.0,31.0,1.34,3.21e-05,2.17e-08,1.74e-08,8.39e-09,0.0989,CCONC(=O)C(NC(=O)[*])C(C)(C)O[*],-4.493494967595128,1
27239,CCC(C)OC(=O)NC(CO*)COC(=O)*,1.47,478.0,26.0,1.33,4.95e-05,2.87e-08,1.23e-08,1.15e-08,-0.304,CCC(C)OC(=O)NC(CO[*])COC(=O)[*],-4.305394801066432,1
27240,CCOCCC(C)NCC(CO*)OC(=O)*,1.48,478.0,31.0,1.23,9.25e-05,6.54e-08,2.53e-08,3.35e-08,-0.393,CCOCCC(C)NCC(CO[*])OC(=O)[*],-4.0338582672609675,2
27241,CC(C)(CCNC(=O)CCO*)COC(=O)*,1.49,476.0,14.0,1.3,4.1e-05,1.4e-08,1.31e-08,1.13e-08,0.369,CC(C)(CCNC(=O)CCO[*])COC(=O)[*],-4.3872161432802645,3
