row_id,canonical_structure,canonical_group_id,conductivity_S_cm,log10_conductivity_S_cm,stratification_bin,fold,source_file
14298,[*]COC(=O)OCC(C)SC([*])CC,sha256:b3876eef2dd2b73ea1ec9eebe0701fa56aded032d181f5e2fa471f6884c575f9,7.92e-05,-4.101274818410507,4,0,MY_PAPER_RELATED/polybert_con/fold_assignment.csv
14299,[*]COC(=O)OC([*])CN(C)CCCCC=C,sha256:4084217028098db0fd027dfc424bf6a5f09d238a47110775820a481711f9cb60,5.2e-05,-4.2839966563652006,2,1,MY_PAPER_RELATED/polybert_con/fold_assignment.csv
14300,[*]CCNC(=O)NCCN([*])C(C)CCCC,sha256:0d16a1ea724b8f90228c89fce708cef463fee2f75e9af47a9c42105c584a384e,8.66e-05,-4.062482107982653,4,1,MY_PAPER_RELATED/polybert_con/fold_assignment.csv
14301,[*]NCCCCOC(=O)OC(C)C([*])C,sha256:797a160cebb1c218c6bd06363f2cec2741466b2af99006d8b853026fd40e80c0,8.79e-05,-4.056011124926228,4,0,MY_PAPER_RELATED/polybert_con/fold_assignment.csv
14302,[*]CCN(CCOC(=O)OC([*])C)CC(F)F,sha256:ee3962e16f31ae2a650d0fe9a1d8d298f53cff73aecd4a75aeee47f9c9c7dd94,5.58e-05,-4.253365801062421,3,1,MY_PAPER_RELATED/polybert_con/fold_assignment.csv
14303,[*]CCNC(=O)NC(C)(C)CN([*])CC,sha256:505f6058c98ffecd0c924731b09b88aea75afb634cc436cc19dc351ce51c7799,6.6e-05,-4.180456064458132,3,1,MY_PAPER_RELATED/polybert_con/fold_assignment.csv
14304,[*]COC(=O)OCC([*])NC(=O)NCC=C,sha256:44b5328e9a7fb33430a0591f81ccf5fa3413698f59c17c85a5b8401fa6a7be3b,7.97e-05,-4.098541678603888,4,3,MY_PAPER_RELATED/polybert_con/fold_assignment.csv
14305,[*]COC(=O)OC(C)(C=C)C(=O)NC([*])CC#C,sha256:5654642e38b8eda792a093ef53f88ff9d5ef0e72802c2d6e95c81fee48b8904e,0.00011,-3.958607314841775,5,0,MY_PAPER_RELATED/polybert_con/fold_assignment.csv
14306,[*]CCCOC(=O)OCCN([*])C,sha256:0d22c4b989efc832bf1f479411b9f2bc6fe6ae8e9f55f9d5548423460060fb87,0.000167,-3.7772835288524167,5,0,MY_PAPER_RELATED/polybert_con/fold_assignment.csv
14307,[*]CCCCCOC(=O)NCCCCN([*])C,sha256:33db1f0693eda3099adc4318ab19500cb19d874d719e990925009ff015715402,8.09e-05,-4.092051478387727,4,2,MY_PAPER_RELATED/polybert_con/fold_assignment.csv
14308,[*]CCCCCCOC(=O)NCCN([*])C,sha256:0cba0a4c52478b97dcd9b3aad0ff15b57b606405a3ad1cf488469db1c0f25f0e,0.000126,-3.899629454882437,5,1,MY_PAPER_RELATED/polybert_con/fold_assignment.csv
14309,[*]COC(=O)OCC([*])NCC(=C)CC,sha256:bfb844534543ea4df9e5febfa4447242d45b4ca0bac55e9180501c3828ea2ae4,2.85e-05,-4.54515513999149,0,0,MY_PAPER_RELATED/polybert_con/fold_assignment.csv
14310,[*]NC(=O)NCCCCNC(=O)C([*])CCC,sha256:b50ef7bf84a407dc7362b27cf70cb97e2114d6735e004a6140828af0e585acf7,5.27e-05,-4.278189384787454,2,2,MY_PAPER_RELATED/polybert_con/fold_assignment.csv
14311,[*]COC(=O)NC([*])CC,sha256:066638963b410348dd80d0e8a4d9e18f14814cc60b1f30956fde69a6da5de86e,3.29e-05,-4.482804102050026,0,2,MY_PAPER_RELATED/polybert_con/fold_assignment.csv
14312,[*]CCOC(=O)OC(C)CCN([*])CC,sha256:6c89de6660f906f5c5031c675e8e3edf2987b5338feacc11869996453bdb779d,9.85e-05,-4.006563769502388,5,3,MY_PAPER_RELATED/polybert_con/fold_assignment.csv
14313,[*]OC(=O)OCC(NCCC#N)C([*])C,sha256:4d0df92a90311d68bc2de2942a72343bd8d2dffcff3f9c6513f284674c478037,0.000102,-3.9913998282380825,5,1,MY_PAPER_RELATED/polybert_con/fold_assignment.csv
14314,[*]COC(=O)OC([*])CN(C)C(=O)C(=C)C,sha256:af5d4c321c460a6eb24c053ff3bf580b0c4472e599423300cd28c1798a30c591,5.06e-05,-4.295849483160201,2,1,MY_PAPER_RELATED/polybert_con/fold_assignment.csv
14315,[*]COC(=O)OCC([*])(C)NC(=O)OC,sha256:0a9e3c892a0a361dbed0e7d683db051e03611eec83ea630842b2ddaa32c974ef,4.6e-05,-4.337242168318426,2,0,MY_PAPER_RELATED/polybert_con/fold_assignment.csv
14316,[*]COC(=O)OCC([*])NCCCC=C,sha256:5b05fed34da45e690040f8ab36c420a2a10a138680564fe821cc527c7c1a5ea9,4.37e-05,-4.359518563029578,1,1,MY_PAPER_RELATED/polybert_con/fold_assignment.csv
14317,[*]CCOCCOC(=O)OC(C)CN([*])CC,sha256:1f833c9c6e33eb611369dcdc73598d5a6981ff1728abdf956bb5aace5a116581,0.000271,-3.567030709125594,5,1,MY_PAPER_RELATED/polybert_con/fold_assignment.csv
14318,[*]CCCCCCOC(=O)OCCN([*])C,sha256:038fafda91255ab4723c6b02bf8b0fb6731d73bf616b1c94bc67b64c0bcfa25f,9.33e-05,-4.0301183562535,5,3,MY_PAPER_RELATED/polybert_con/fold_assignment.csv
14319,[*]COC(=O)OC(C)CCN(C)C(=O)C([*])=C,sha256:ebc9ee24439fb860046b621750deb6f36c9092f63043a3fd0c19cefb832cc08c,4.78e-05,-4.320572103387881,2,1,MY_PAPER_RELATED/polybert_con/fold_assignment.csv
14320,[*]NC(=O)OC(C)C([*])C(=O)NC(CC)CC#N,sha256:2171f38aa419f41a188210aef8391a4dd2b9662f9d23063d124aa16ae483ea00,6.48e-05,-4.188424994129407,3,0,MY_PAPER_RELATED/polybert_con/fold_assignment.csv
14321,[*]CCN(C)CCOCCOC(=O)OC([*])C,sha256:1c06d1edf933f5b2d576a887be33e8fb92fd14ea5b99665970426fb06d09ef1f,0.000218,-3.661543506395395,5,2,MY_PAPER_RELATED/polybert_con/fold_assignment.csv
14322,[*]NC(=O)NCCNC(=O)C([*])(C)C#C,sha256:4c7af8415918393a5238dca2f7f88d2a03eea06b9559b586d9abd97d81808a20,6.38e-05,-4.195179321278838,3,3,MY_PAPER_RELATED/polybert_con/fold_assignment.csv
14323,[*]CNC(C)CCOC(=O)OC([*])C(C)CC,sha256:e90e60a9a38f576dd649f675483615424fc4d4476bd94594b7a4b5f6f0162001,4.53e-05,-4.343901797987168,2,1,MY_PAPER_RELATED/polybert_con/fold_assignment.csv
14324,[*]CCOC(=O)OCCN([*])CCC#N,sha256:1725692d88b15f7dd746a60c660e44114f6c4063d467b68bffe1b2f8a9389770,0.000158,-3.801342913045578,5,1,MY_PAPER_RELATED/polybert_con/fold_assignment.csv
14325,[*]CCOCCOC(=O)OCCN([*])CC=C,sha256:4b69df2501cd657ed4ff58b3f4f92b736c3f1acad7adc0cf4b7113c1d5a655e4,0.000223,-3.6516951369518393,5,1,MY_PAPER_RELATED/polybert_con/fold_assignment.csv
14326,[*]CNCCC(C)(C)COC(=O)OC([*])CC,sha256:46d3cfb19b36325666689c42182c2d110138e3f18ebec92bfcad06aec2ad8a7f,5.62e-05,-4.250263684430939,3,3,MY_PAPER_RELATED/polybert_con/fold_assignment.csv
14327,[*]COC(=O)OC([*])CSCCN(C)C,sha256:105ce4de6988573b18f49b4074c96c496404e5ffb8e6ea06ed8e5b37d6b97f18,0.000112,-3.9507819773298185,5,1,MY_PAPER_RELATED/polybert_con/fold_assignment.csv
14328,[*]CNCCCCOC(=O)OC([*])COCC,sha256:5013275f9e5069ae6b9484776db9c52516e3f1ed0e89e20e889d6f7861538c03,8.83e-05,-4.054039296422431,4,0,MY_PAPER_RELATED/polybert_con/fold_assignment.csv
14329,[*]CCCOC(=O)NCCN([*])C,sha256:c56f30d73205c87ccd517b80dfd4fa9e879d9c5ea7d64c469a4c72714086de77,0.000116,-3.9355420107730814,5,0,MY_PAPER_RELATED/polybert_con/fold_assignment.csv
14330,[*]CCOC(=O)COC(=O)OC([*])C,sha256:53181b2fe191e1008ac369e8481e02d4dd7ff672ff7f32882e23cd3a1379ac63,3.98e-05,-4.400116927926312,1,2,MY_PAPER_RELATED/polybert_con/fold_assignment.csv
14331,[*]CCOC(=O)OCCN([*])CCC#C,sha256:7f88c36dccdaf9aa8a12c1c19f22c697f85b9b57305b5a87ab7d418e7f8a9187,9.65e-05,-4.015472686656207,5,3,MY_PAPER_RELATED/polybert_con/fold_assignment.csv
14332,[*]CCCOC(=O)OCCN([*])CCCC#N,sha256:89e1881b6d817577b1e035143ec042df3a81a12afd068f141131eac6cd0f45f0,0.00012,-3.9208187539523753,5,2,MY_PAPER_RELATED/polybert_con/fold_assignment.csv
14333,[*]CCOC(=O)OC(C)CN([*])CCOC,sha256:f1e4d76b462685b751dd9f9a0f622b40000744b4185cd4230a754cb72e71de26,0.00021,-3.677780705266081,5,0,MY_PAPER_RELATED/polybert_con/fold_assignment.csv
14334,[*]COC(=O)OC([*])CN(C)C(=O)CCCC#C,sha256:b8afb54d801e6e914403c4bcb78fa39d88cd47ef64236999b26f1b4fa8cbd44b,2.38e-05,-4.623423042943488,0,3,MY_PAPER_RELATED/polybert_con/fold_assignment.csv
14335,[*]COC(=O)OC([*])CN(CC=C)CCOC,sha256:7259f2961ddde81144ddd317a49556768f4eb046da6d83d7afc5488d42332322,0.000175,-3.7569619513137056,5,3,MY_PAPER_RELATED/polybert_con/fold_assignment.csv
14336,[*]COC(=O)OC([*])CN(C)CC(=C)C,sha256:ebc35e0fe2f0b122659a2e945f33a1f986d36b1fd6f684d1f1e53584fa2013ae,9.36e-05,-4.028724151261895,5,0,MY_PAPER_RELATED/polybert_con/fold_assignment.csv
14337,[*]CN(CCOC(=O)NC([*])(C)C)CC(F)F,sha256:4f4c264cb19e0985264adb6e136e1c0f58899364a8a28122d52ba86603de5c5c,8.67e-05,-4.06198090252379,4,3,MY_PAPER_RELATED/polybert_con/fold_assignment.csv
14338,[*]CCOC(=O)OCC(C)(C)CNC([*])C,sha256:27335d5e4dfd0a073d2445914ac19e2349150a90fe9ba8b508b4d1af29e1bd56,4.91e-05,-4.308918507877031,2,0,MY_PAPER_RELATED/polybert_con/fold_assignment.csv
14339,[*]NC(=O)CNC(=O)NC(C)C([*])C,sha256:04a7f8c475ff4097301ddcd5c5f1877459287ad0faaae316745911218870cf26,4.17e-05,-4.379863945026242,1,3,MY_PAPER_RELATED/polybert_con/fold_assignment.csv
14340,[*]CCNC(=O)OCCN([*])CC(=C)Cl,sha256:b693da2f5d468efb42c177e5e9b805976c759fc85a3fb7a1b3090bd7998cbc4e,9.95e-05,-4.002176919254275,5,1,MY_PAPER_RELATED/polybert_con/fold_assignment.csv
14341,[*]COC(=O)NC([*])C(=O)NCCC(C)C,sha256:5a522c483d2744a0ebea7fea0dd2e69bd7e0281e5a6278d3fc42c3637f482617,5.43e-05,-4.265200170411153,3,3,MY_PAPER_RELATED/polybert_con/fold_assignment.csv
14342,[*]COC(=O)OCC([*])NC(C)CCSC,sha256:bc6dba908cdd53357b603c21916ae01a4f1be170945b2d7ae6ab4193b4545dfb,3.55e-05,-4.449771646944906,1,0,MY_PAPER_RELATED/polybert_con/fold_assignment.csv
14343,[*]CCCCCCCOC(=O)OCCN([*])C,sha256:ebfc1d0fae695e8403e24207d806fde6278d77ffc6864b336b0c52a10664e26d,0.000127,-3.896196279044043,5,2,MY_PAPER_RELATED/polybert_con/fold_assignment.csv
14344,[*]CN(C)CCC(NC(=O)OC([*])C)C(C)C,sha256:937ebf579277f6bff2bc54205988aec7a0cba85072440a8b810a57f762dc91eb,5.68e-05,-4.245651664288981,3,0,MY_PAPER_RELATED/polybert_con/fold_assignment.csv
14345,[*]COC(=O)OC([*])C=C,sha256:163437c335e2ac66af0b21510d28f269fdc47b23244baaeef4a129e566facef5,5.08e-05,-4.294136287716081,2,0,MY_PAPER_RELATED/polybert_con/fold_assignment.csv
14346,[*]CCOC(=O)NCC([*])CC(C)C,sha256:b8d2a5c060c148a70fb06bb2040132fef1dc92864b898213131a16eefb577d80,4.33e-05,-4.363512103646634,1,0,MY_PAPER_RELATED/polybert_con/fold_assignment.csv
14347,[*]COC(=O)OCCOCCNC([*])C=C,sha256:729926a85f9948f2e17631fae612f55546b610b062498f24038164adef5cdbbe,0.000179,-3.7471469690201062,5,2,MY_PAPER_RELATED/polybert_con/fold_assignment.csv
14348,[*]NC(=O)OC(C)C([*])C(=O)NC(C)CC=C,sha256:c0aaa775cc821c9072587d6b36f45e67386ea3fb1d9367f8926c3742a3ff202d,4.76e-05,-4.3223930472795065,2,3,MY_PAPER_RELATED/polybert_con/fold_assignment.csv
14349,[*]COC(=O)OCC([*])(CC)NC(C)COC,sha256:43ad0c145cd278c15917e8f7a7931b6a33b78f135d01cc9ad7479a8b081f1b86,3.81e-05,-4.419075024324381,1,1,MY_PAPER_RELATED/polybert_con/fold_assignment.csv
14350,[*]CCCOC(=O)NC(C)CN([*])CCCC,sha256:8706964dc3e4de59af85b9ccd608e90866e07a290f9b17190fae4abb77b72162,5.6e-05,-4.251811972993799,3,2,MY_PAPER_RELATED/polybert_con/fold_assignment.csv
14351,[*]CN(C)CCOCCOC(=O)OC([*])C,sha256:aa7bd72561dd75a7537081f3d341834426bb12f90a2f80e5aac8633d74b909bd,0.000191,-3.718966632752272,5,0,MY_PAPER_RELATED/polybert_con/fold_assignment.csv
14352,[*]COC(=O)OC([*])CN(C)CCOCC#C,sha256:1aedf3d7692e32cd9d213a4a6de4a655b647bc7c3c8b09c9e3579962f7f9869b,0.000134,-3.872895201635192,5,2,MY_PAPER_RELATED/polybert_con/fold_assignment.csv
14353,[*]CCOC(=O)OCC(C)(C)C(C)NC([*])C,sha256:7b620d23c47e13db2cdbb311038776e6eb988eb8da77e66431bb9ae2b003d8e2,2.98e-05,-4.525783735923745,0,1,MY_PAPER_RELATED/polybert_con/fold_assignment.csv
14354,[*]CNC(COC(=O)OC([*])CC)CC(F)F,sha256:bfe30e26a166cba12fff2a6aa2cfef9a80525d4a90452612c5c45a2039d76c87,4.53e-05,-4.343901797987168,2,1,MY_PAPER_RELATED/polybert_con/fold_assignment.csv
14355,[*]OC(=O)OCCOCCOC(=O)C([*])(C)C,sha256:1d6d593cb023906d948fbd9514eaa0197baac30311ca67bd4ee066d46dd3e499,0.000119,-3.924453038607469,5,2,MY_PAPER_RELATED/polybert_con/fold_assignment.csv
14356,[*]NCC(C)OC(=O)OC(C)(C)C([*])CC,sha256:b4aeb7fa3579fd621cd66f4b0acc554ee595dfdfbeafb217e3bdfbd1ee3ae7f5,3.28e-05,-4.484126156288321,0,2,MY_PAPER_RELATED/polybert_con/fold_assignment.csv
14357,[*]OC(=O)OCCCOC(=O)C([*])(C)CC,sha256:d0164f52e7281db56e2ce1a4b29c9cd9d117b690bb55b0930073a1c7a6336d4f,5.51e-05,-4.258848401148215,3,0,MY_PAPER_RELATED/polybert_con/fold_assignment.csv
14358,[*]CNC(=O)NCC(C)N(C)CC([*])C(C)C,sha256:88f94ef0975b24ecaa33b3edfb260dbdbe8e38eedac67ae3a54597d669d71954,4.26e-05,-4.370590400897281,1,2,MY_PAPER_RELATED/polybert_con/fold_assignment.csv
14359,[*]CCOCCOC(=O)OCCN([*])CCC,sha256:d821d69d87cdb4a91d2837defb3d746d89a4b1fe66f9f4d60319527a7e2c00b7,0.000176,-3.75448733218585,5,0,MY_PAPER_RELATED/polybert_con/fold_assignment.csv
14360,[*]CCOC(=O)OCCOCCNC([*])C,sha256:aab5a4e53718b8eef93b0a376bcc24df9f6e3b92e5a248fe2a1b4c8be185733e,0.00026,-3.5850266520291822,5,0,MY_PAPER_RELATED/polybert_con/fold_assignment.csv
14361,[*]CCOC(=O)OCCN([*])CCCSC,sha256:30a8910bc698dad7cc6fb122f109ca79830ef42c649b946f5fcd5f623de8b1f9,8.98e-05,-4.046723663332696,5,1,MY_PAPER_RELATED/polybert_con/fold_assignment.csv
14362,[*]COC(=O)NC(C)C(=O)NC([*])CC(C)C,sha256:238809623f1aa478f8ae5d559d786f6918f3601bd7d8bf0c8ea2cafcfaf58a8d,3.79e-05,-4.421360790031928,1,2,MY_PAPER_RELATED/polybert_con/fold_assignment.csv
14363,[*]COC(=O)OCC([*])NCCOC,sha256:f6e4d39bce2ba38eaac4de0d903774e7ffd1d489b94256af89d066a9907ab0f0,9.67e-05,-4.014573525916998,5,1,MY_PAPER_RELATED/polybert_con/fold_assignment.csv
14364,[*]CNCCOCCOC(=O)OC([*])(C)C,sha256:6b50c788f63c81b190ee5186f3bbb7c52e81ebe6766c171d51164fdfea34cd3c,0.000115,-3.939302159646388,5,3,MY_PAPER_RELATED/polybert_con/fold_assignment.csv
14365,[*]OC(=O)OC(C=O)C([*])C=O,sha256:6ee4e67322677992a504c03a0c86744fda95a7ababc9d0ee734ecea5f304a6b9,3.82e-05,-4.417936637088292,1,1,MY_PAPER_RELATED/polybert_con/fold_assignment.csv
14366,[*]CCOC(=O)OCC(NC([*])C)C(C)C,sha256:ce595e6a640370abd92a2977e23f17f9e69bd18b727c7a8fda8058db13ac97c3,3.48e-05,-4.458420756053419,1,0,MY_PAPER_RELATED/polybert_con/fold_assignment.csv
14367,[*]CCNC(=O)C(C)OC(=O)OC([*])C,sha256:ddb63574fc4cb35acdb092acb2580f95f4c984a46c27f6da71f90b158b312735,6.25e-05,-4.204119982655925,3,3,MY_PAPER_RELATED/polybert_con/fold_assignment.csv
14368,[*]NC(=O)OCC(CC(F)F)NC(=O)C([*])C,sha256:f954946e4f6cada6f87e248135277814bc6e75f85c561a67120d17c4160e44c6,4.78e-05,-4.320572103387881,2,2,MY_PAPER_RELATED/polybert_con/fold_assignment.csv
14369,[*]NC(=O)OCCN(CC(F)F)C(=O)C([*])C,sha256:8c20020598404ab6a9dfef1c1f1fda96c9bdd6c64dfd2f062b81165801fa4ab7,5.38e-05,-4.269217724333611,2,2,MY_PAPER_RELATED/polybert_con/fold_assignment.csv
14370,[*]COC(=O)OC([*])COC(=O)C(=C)C,sha256:2baeba9c752e804033be30c614505666f6ad91c973dfd5b30ce54cdb10e8e4d8,4.84e-05,-4.315154638355588,2,1,MY_PAPER_RELATED/polybert_con/fold_assignment.csv
14371,[*]CCCN(CCOC(=O)OC([*])C)C(C)C,sha256:1b93963e9970ae89d57a4a38666fc38728e267cb4127ca3d2def31b02fd5efe4,4.15e-05,-4.381951903287908,1,1,MY_PAPER_RELATED/polybert_con/fold_assignment.csv
14372,[*]OC(=O)OC(CCC)CNC(=O)C([*])C=C,sha256:7e7ffaff62dde97ffa498908eddd98ef07d0a8f0e066ee1299a8ef76476fa38c,9.08e-05,-4.041914151478915,5,3,MY_PAPER_RELATED/polybert_con/fold_assignment.csv
14373,[*]CCOC(=O)C(C)(C)OC(=O)OC([*])C,sha256:861c1c85f94ccd7f53cc19cc3923263f9da1035ae212b07a9d89526004b69b7c,7.17e-05,-4.1444808443322,4,0,MY_PAPER_RELATED/polybert_con/fold_assignment.csv
14374,[*]COC(=O)OC([*])CNCC(C)(F)F,sha256:e4c9c97b132d0c1de2309403ad99985567ba63ab92b24450e05420d720775487,5.4e-05,-4.267606240177032,3,0,MY_PAPER_RELATED/polybert_con/fold_assignment.csv
14375,[*]CCCOC(=O)OCC(C)(C)C(=O)N([*])C,sha256:1204d52a74bd0c0765b24c82292519070889c1affeed1edac05b6b721eacf70e,4.17e-05,-4.379863945026242,1,2,MY_PAPER_RELATED/polybert_con/fold_assignment.csv
14376,[*]CCOCCOC(=O)OCCN([*])CC#N,sha256:265fe3b4054462e450ad7be7588288f80546795a898f44734020bf86722575db,0.000205,-3.688246138944246,5,0,MY_PAPER_RELATED/polybert_con/fold_assignment.csv
14377,[*]CC(=O)NCCOC(=O)OC([*])CCC,sha256:3eb54a732edcb26733a31e621c92d6f994fb81b55224fb8be0c6356cfab08d9c,7.61e-05,-4.118615343229427,4,2,MY_PAPER_RELATED/polybert_con/fold_assignment.csv
14378,[*]CC(=O)OCCOC(=O)OC([*])CCC,sha256:f34aee0b642c614c85c3e894d5100e286b4ddf1da0897773ca2ba5fef286f671,5.57e-05,-4.254144804826272,3,0,MY_PAPER_RELATED/polybert_con/fold_assignment.csv
14379,[*]OC(=O)NCCCOC(=O)C([*])C,sha256:ca97dbd99b3fd5c780f82c2b9f992c91a0a5dfb5c2dfed75365749de7f6f5748,5.5e-05,-4.259637310505756,3,2,MY_PAPER_RELATED/polybert_con/fold_assignment.csv
14380,[*]OC(=O)OC(C)(C)C([*])CN(C)CC#N,sha256:a66e7ab481232346b04016f1744ddea6a6985aafb943e3a45a897848fc2aa7a6,5.42e-05,-4.266000713461613,3,2,MY_PAPER_RELATED/polybert_con/fold_assignment.csv
14381,[*]OC(=O)OC(C)C([*])CN(CC#C)CC#N,sha256:c52c3075c5ea7cc3444cad8de24af4355c19824606765ab16ce52eb2570071fd,5.17e-05,-4.286509456906058,2,0,MY_PAPER_RELATED/polybert_con/fold_assignment.csv
14382,[*]CCCCCNC(=O)OCCN([*])C,sha256:79b54d0585ae079e80a3a6742cc82d15a0476b9ef5c859e576f0f06866bcf425,6.33e-05,-4.198596289982645,3,3,MY_PAPER_RELATED/polybert_con/fold_assignment.csv
14383,[*]NC(=O)NCCCCNC(=O)C([*])(C)C,sha256:d5a4f98a3e61db98ad4849c1c4840935d4fa9c54c24f9d8feaf63678555764f4,8.51e-05,-4.070070439915412,4,2,MY_PAPER_RELATED/polybert_con/fold_assignment.csv
14384,[*]CN(C)CCCOC(=O)OC([*])COC,sha256:92e93f9ade5edcd39b47e1b05bf2492b43875a524a4249f4662c60887865ed44,0.000149,-3.826813731587726,5,3,MY_PAPER_RELATED/polybert_con/fold_assignment.csv
14385,[*]CCOC(=O)NC(C)CC(=O)NC([*])C,sha256:536c69b6f8ee318ebdaca040c9d094f36b3c2a912649a98c2ab1ec127fa9da61,4.2e-05,-4.376750709602099,1,0,MY_PAPER_RELATED/polybert_con/fold_assignment.csv
14386,[*]CCNC(=O)OCCN([*])CCSCC,sha256:d2b3f5fd1c86a2118d5ca18a9c693bafae16ace2ca57b7a19e65d902469fcd6d,0.000125,-3.903089986991944,5,1,MY_PAPER_RELATED/polybert_con/fold_assignment.csv
14387,[*]CNCCOC(=O)OC([*])CCC=C,sha256:67171e4f428274402bc71956189feb17290777d96ca3f8aaf34eac4a8c892099,6.96e-05,-4.157390760389438,4,0,MY_PAPER_RELATED/polybert_con/fold_assignment.csv
14388,[*]CCCOC(=O)OCCN([*])CCOC,sha256:f9b4d6ec35ba2911e1a68e13c183d294ce9e6ebc93b2970805035dfc0a81f0ff,0.000177,-3.7520267336381936,5,2,MY_PAPER_RELATED/polybert_con/fold_assignment.csv
14389,[*]OC(=O)NC(C)(C)CN(C)C(C)C([*])C,sha256:cf2806c33bc8d4dab5e09c7ddef97980ca634e96295518d24a2f2af1a5568349,1.59e-05,-4.798602875679548,0,3,MY_PAPER_RELATED/polybert_con/fold_assignment.csv
14390,[*]COC(=O)OC([*])CNCCOCCC,sha256:be46e95128b104a73b9de33abc372a2a30184351b2d1b7fcceb500859f3b1286,7.31e-05,-4.13608262304214,4,1,MY_PAPER_RELATED/polybert_con/fold_assignment.csv
14391,[*]CCOC(=O)OCCN([*])CCSC,sha256:3ec75cb4c80f485f0e9c6e7730f04d5743a66044fb6bda4e4cd9dd86c8bc96fd,0.000159,-3.7986028756795487,5,0,MY_PAPER_RELATED/polybert_con/fold_assignment.csv
14392,[*]CC(C)NC(=O)NC(C)CCNC([*])C,sha256:620d0ae58e1e8065d8655eaa08e1e3cc190268bb2b0741f09df8ebfb2dbedd4e,7.08e-05,-4.149966742310231,4,2,MY_PAPER_RELATED/polybert_con/fold_assignment.csv
14393,[*]CNCC(C)(C)COC(=O)OC([*])C(C)C,sha256:a73923654a7feb701170c9bcb22624cc749bbf1fa7710abce8dce57cfc6c05dc,2.75e-05,-4.560667306169737,0,1,MY_PAPER_RELATED/polybert_con/fold_assignment.csv
14394,[*]CCCNC(=O)OCCN([*])CCCCC,sha256:17db1b34085addf1b9011e7de457e092eacc1f833c9d2a64c1f7a12cefd0ad4b,6.4e-05,-4.1938200260161125,3,3,MY_PAPER_RELATED/polybert_con/fold_assignment.csv
14395,[*]CCNC(=O)NC([*])C(=O)NC(C)=CC(C)=O,sha256:7cdddfb2799b597100aecb4705b7072ee847c31facbe167e6316ec79de082fe2,5.27e-05,-4.278189384787454,2,0,MY_PAPER_RELATED/polybert_con/fold_assignment.csv
14396,[*]COC(=O)OCC([*])(C)NC(=O)C#CC(C)C,sha256:a709cf71eba5258d64fb485819620e8cfcd8a3193c244bc54f51f38d703460b7,4.1e-05,-4.3872161432802645,1,0,MY_PAPER_RELATED/polybert_con/fold_assignment.csv
14397,[*]CNCCC(C)OC(=O)OC([*])CSC,sha256:93a642ba810a96030650a2f553082bcca474bc6cfc3b9592e177097e84d76844,9.04e-05,-4.043831569524636,5,3,MY_PAPER_RELATED/polybert_con/fold_assignment.csv
14398,[*]CNCCCOC(=O)OC([*])COCC=C,sha256:1314755f1c6d43daf181ab1d78c185b55c0d0a90d5781f5e058a33283fe6e06e,0.000132,-3.87942606879415,5,1,MY_PAPER_RELATED/polybert_con/fold_assignment.csv
14399,[*]CC(C)COC(=O)OCC(C)N([*])CC,sha256:18682830e2734f5863b2b67dba74343f626ed9984e253f3f49973d70ab5aa03c,3.88e-05,-4.411168274405793,1,2,MY_PAPER_RELATED/polybert_con/fold_assignment.csv
14400,[*]CCCCNC(=O)OCCCCN([*])C,sha256:af1ab3b229919b00ad81ef7e6061751236318ea7b75541c5ecfc4ee9f4e27ae2,7e-05,-4.154901959985743,4,1,MY_PAPER_RELATED/polybert_con/fold_assignment.csv
14401,[*]COC(=O)OC(CF)CNC(=O)C([*])CC,sha256:257768ecf263caa2138a27fe3963e022c2c2e33cd36b5db7bf7db55540ae7b65,3.58e-05,-4.446116973356125,1,1,MY_PAPER_RELATED/polybert_con/fold_assignment.csv
14402,[*]CN(C)C(C)CCOC(=O)OC([*])CCC,sha256:e179be56fe523ac3dfbe6c638ad9e5ee82e504f0eaa8b68f1662e8f69489b498,5.27e-05,-4.278189384787454,2,3,MY_PAPER_RELATED/polybert_con/fold_assignment.csv
14403,[*]CCOC(=O)OCCN([*])CCCOC,sha256:735ca31a7f054823b592f1ae3fb9f21afc161350010cb7512b298a13d69fd4e5,0.000133,-3.876148359032914,5,1,MY_PAPER_RELATED/polybert_con/fold_assignment.csv
14404,[*]OC(=O)OC(CC)CNC(=O)C([*])CCC,sha256:66d9aae0592f8b51aeb55c5e7c38b4ac5e7332c7797f0191af7268bf3714f172,3.81e-05,-4.419075024324381,1,2,MY_PAPER_RELATED/polybert_con/fold_assignment.csv
14405,[*]OC(=O)OC(C)C([*])CN(C)CC=C,sha256:ca49b5079e7fe9bafb3687cec1ac42de0b9e197b65e3c3894d71609cccc72478,5.39e-05,-4.268411234813262,2,0,MY_PAPER_RELATED/polybert_con/fold_assignment.csv
14406,[*]COC(=O)OC(CNC([*])CC)COC,sha256:bcca599a5b96984c5877a1cd22f753f05001748e55888225d09c70458c95a9c5,5.09e-05,-4.293282217663242,2,3,MY_PAPER_RELATED/polybert_con/fold_assignment.csv
14407,[*]CCOC(=O)NC(C)(C)CN([*])C,sha256:e0eaedcaf7d529c55cfc78810397114758164db2fe466903f3e502b273a3f9ca,7.99e-05,-4.097453220686009,4,0,MY_PAPER_RELATED/polybert_con/fold_assignment.csv
14408,[*]COC(=O)OCC([*])(C)NC(=O)C(F)F,sha256:e82cf5375fd3abbd9f79ba5dad1143f7cd99d47b97024846a25ba56866113724,6.72e-05,-4.172630726946175,4,2,MY_PAPER_RELATED/polybert_con/fold_assignment.csv
